igemid,unid,start,length
BBa_S03947,P12746,82,750
BBa_S03948,P04483,19,621
BBa_S03948,P04483,22,615
BBa_S03949,P43573,1,198
BBa_S03949,P15625,327,198
BBa_S03949,P42212,548,714
BBa_S03950,P12746,82,750
BBa_S03951,P12746,82,750
BBa_S03953,P12746,82,750
BBa_S03953,P04483,1089,621
BBa_S03953,P04483,1092,615
BBa_S03954,P25084,19,717
BBa_S03956,P42212,185,714
BBa_S03958,Q9CGE3,19,1047
BBa_S03961,Q9CGE3,399,1047
BBa_S03962,P42212,62,714
BBa_S03963,P42212,221,714
BBa_S03964,P42212,221,714
BBa_S03965,P42212,221,714
BBa_S03966,P25084,82,717
BBa_S03967,P33883,19,603
BBa_S03968,Q3YYH1,19,513
BBa_S03969,P42212,115,714
BBa_S03970,P02920,21,1251
BBa_S03972,P00722,156,3072
BBa_S03973,P00722,19,3072
BBa_S03974,P00722,19,3072
BBa_S03975,P12746,82,750
BBa_S03978,P00722,19,3072
BBa_S03979,P03034,561,711
BBa_S03979,P03034,564,708
BBa_S03980,P03023,166,1080
BBa_S03981,P42212,154,714
BBa_S03982,P25084,62,717
BBa_S03983,P12746,62,750
BBa_S03984,P42212,154,714
BBa_S03985,P25084,19,717
BBa_S03985,P42212,1098,714
BBa_S03986,P12746,19,750
BBa_S03986,P42212,1098,714
BBa_S03987,P25084,19,717
BBa_S03987,P42212,1098,714
BBa_S03988,P12746,19,750
BBa_S03988,P42212,1098,714
BBa_S03998,P42212,62,714
BBa_S04000,P12746,81,750
BBa_S04002,P04483,82,621
BBa_S04002,P04483,85,615
BBa_S04003,P0A9E0,4,876
BBa_S04003,P04483,1237,621
BBa_S04003,P04483,1240,615
BBa_S04010,P02920,1,1251
BBa_S04011,P00722,19,3072
BBa_S04012,P00722,62,3072
BBa_S04013,P42212,22,714
BBa_S04014,Q9U6Y8,19,663
BBa_S04015,Q9U6Y8,19,663
BBa_S04016,P25084,62,717
BBa_S04016,P42212,1141,714
BBa_S04017,P12746,62,750
BBa_S04017,P42212,1141,714
BBa_S04018,P12746,869,750
BBa_S04018,P42212,1948,714
BBa_S04018,P25084,62,717
BBa_S04019,P12746,62,750
BBa_S04019,P25084,869,717
BBa_S04019,P42212,1948,714
BBa_S04020,P42212,84,714
BBa_S04021,P42212,84,714
BBa_S04024,P02920,21,1251
BBa_S04028,P02920,64,1251
BBa_S04029,Q3YYH1,157,513
BBa_S04030,P03049,157,249
BBa_S04031,P04419,1052,1461
BBa_S04031,P04482,2518,258
BBa_S04031,P42212,19,714
BBa_S04033,Q9CGE3,62,1047
BBa_S04035,Q9CGE3,442,1047
BBa_S04040,P03034,654,711
BBa_S04040,P03034,657,708
BBa_S04040,P33883,19,603
BBa_S04051,P12746,82,750
BBa_S04051,Q54970,1089,1773
BBa_S04052,P00722,1287,3072
BBa_S04053,P00722,1287,3072
BBa_S04053,P00722,5791,3072
BBa_S04054,P00722,1304,3072
BBa_S04055,P00722,1347,3072
BBa_S04056,P12746,4427,744
BBa_S04056,P03034,1928,708
BBa_S04056,P33883,84,603
BBa_S04056,P03023,2976,1080
BBa_S04056,P03049,719,249
BBa_S04056,P12746,4421,750
BBa_S04056,P33883,1290,603
BBa_S04057,P12746,82,750
BBa_S04057,P04483,2894,621
BBa_S04057,P04483,2897,615
BBa_S04057,Q54970,1089,1773
BBa_S04058,P03023,19,1080
BBa_S04060,P0ACI3,22,1176
BBa_S04060,P0ACI3,25,1173
BBa_S04062,P42212,220,714
BBa_S04063,P42212,320,714
BBa_S04064,P42212,420,714
BBa_S04065,P04483,264,186
BBa_S04065,P42212,520,714
BBa_S04066,P04483,264,387
BBa_S04066,P42212,720,714
BBa_S04067,P04483,264,591
BBa_S04067,P42212,920,714
BBa_S04079,P0DMC9,19,621
BBa_S04080,P0DMC9,19,621
BBa_S04081,P12746,82,750
BBa_S04081,P0DMC9,1089,621
BBa_S04082,P12746,82,750
BBa_S04082,P0DMC9,1089,621
BBa_S04083,P12746,82,750
BBa_S04084,P12746,82,750
BBa_S04085,P12746,82,750
BBa_S04086,P12746,82,750
BBa_S04086,P0DMC9,1090,621
BBa_S04087,P12746,82,750
BBa_S04087,P0DMC9,1088,621
BBa_S04089,P03034,929,711
BBa_S04089,P03034,932,708
BBa_S04089,P04483,22,615
BBa_S04090,P12746,82,750
BBa_S04090,P04483,1110,621
BBa_S04090,P04483,1113,615
BBa_S04091,P12746,82,750
BBa_S04091,P04483,1108,621
BBa_S04091,P04483,1111,615
BBa_S04092,P12746,82,750
BBa_S04092,P04483,1109,621
BBa_S04092,P04483,1112,615
BBa_S04093,P12746,82,750
BBa_S04093,P0DMC9,1089,621
BBa_S04098,P02981,90,1188
BBa_S04104,P03023,90,1080
BBa_S04105,P03023,28,1080
BBa_S04106,P03023,71,1080
BBa_S04107,P02920,21,1251
BBa_S04109,P02920,64,1251
BBa_S0411,P04483,19,621
BBa_S0411,P04483,22,615
BBa_S04113,P00722,1301,3072
BBa_S04119,P42212,22,714
BBa_S0412,P04483,82,621
BBa_S0412,P04483,85,615
BBa_S04120,Q9U6Y8,22,663
BBa_S04121,P0ADH9,62,552
BBa_S04122,P02920,64,1251
BBa_S04123,P02920,64,1251
BBa_S04124,P42212,84,714
BBa_S04125,P54292,81,723
BBa_S04126,P54292,19,723
BBa_S04127,P54292,19,723
BBa_S04127,P12747,972,579
BBa_S04128,P54292,1068,723
BBa_S04128,P12747,2021,579
BBa_S04128,P42212,84,714
BBa_S04134,P42212,210,714
BBa_S04137,P03034,13,711
BBa_S04138,P03034,13,711
BBa_S04138,P42212,914,714
BBa_S04139,P27652,20,933
BBa_S04140,P27652,20,933
BBa_S04142,P52041,19,846
BBa_S04142,P52046,915,783
BBa_S04143,P52042,19,1134
BBa_S04143,P33744,1200,2574
BBa_S04144,Q04945,2643,1170
BBa_S04144,P33744,19,2574
BBa_S04145,P52042,1742,1137
BBa_S04146,Q04945,2643,1170
BBa_S04146,P52042,5580,1137
BBa_S04146,P33744,19,2574
BBa_S04147,Q04945,5547,1170
BBa_S04147,P33744,2923,2574
BBa_S04151,Q79PF6,83,852
BBa_S04165,P42212,221,714
BBa_S04166,P42212,221,714
BBa_S04167,P42212,221,714
BBa_S04168,P03023,81,1080
BBa_S04169,P03023,81,1080
BBa_S04170,P27652,1,933
BBa_S04171,P27652,20,933
BBa_S04172,P03023,19,1080
BBa_S04173,P03023,19,1080
BBa_S04174,P03023,81,1080
BBa_S04175,P03023,81,1080
BBa_S04178,P46028,1374,123
BBa_S04178,P00551,2540,813
BBa_S04178,P03023,28,1080
BBa_S04178,P02981,1201,1188
BBa_S04179,P0A9E0,4,876
BBa_S04179,P42212,1240,714
BBa_S04180,Q9U6Y8,22,663
BBa_S04181,Q9U6Y8,19,663
BBa_S04182,P0A9E0,4,876
BBa_S04182,Q8FKG6,1435,150
BBa_S04182,Q3Z583,1435,150
BBa_S04182,Q8VNN2,1420,165
BBa_S04183,Q8FKG6,1347,150
BBa_S04183,Q3Z583,1347,150
BBa_S04183,Q9U6Y8,227,663
BBa_S04183,Q8VNN2,1332,165
BBa_S04184,Q8FKG6,270,150
BBa_S04184,Q9U6Y8,822,663
BBa_S04184,Q3Z583,270,150
BBa_S04184,Q8VNN2,255,165
BBa_S04185,Q9U6Y8,1173,663
BBa_S04185,P42212,82,714
BBa_S04186,P00573,227,2649
BBa_S04186,P42212,2961,714
BBa_S04187,Q9U6Y8,72,663
BBa_S04188,Q9U6Y8,62,663
BBa_S04189,P42212,1159,714
BBa_S04189,Q9U6Y8,227,663
BBa_S04190,Q8FKG6,270,150
BBa_S04190,P42212,677,714
BBa_S04190,Q3Z583,270,150
BBa_S04190,Q8VNN2,255,165
BBa_S04191,Q8FKG6,1216,150
BBa_S04191,Q3Z583,1216,150
BBa_S04191,P42212,82,714
BBa_S04191,Q8VNN2,1201,165
BBa_S04192,P00573,1238,2649
BBa_S04192,P42212,4109,714
BBa_S04196,P42212,20,714
BBa_S04197,A7ZWZ1,20,180
BBa_S04198,P42212,63,714
BBa_S04199,A7ZWZ1,63,180
BBa_S04200,A7ZWZ1,63,180
BBa_S04201,P42212,63,714
BBa_S04202,Q9L8R8,825,750
BBa_S04202,P12747,19,579
BBa_S04205,P12747,184,579
BBa_S04206,P03023,71,1080
BBa_S04206,P25084,1441,717
BBa_S04207,P12747,1897,579
BBa_S04207,P33883,153,603
BBa_S04207,P42212,849,714
BBa_S04208,P03023,71,1080
BBa_S04209,P03023,71,1080
BBa_S04210,P12746,973,750
BBa_S04210,P03023,1969,1080
BBa_S04210,P25084,3339,717
BBa_S04210,P04483,65,615
BBa_S04212,P03034,1,711
BBa_S04212,P03034,4,708
BBa_S04213,P12746,19,750
BBa_S04214,P03049,768,249
BBa_S04214,P42212,22,714
BBa_S04215,P12746,973,750
BBa_S04215,P04483,65,615
BBa_S04216,P12746,2415,750
BBa_S04216,P12747,4946,579
BBa_S04216,P03023,71,1080
BBa_S04216,P03023,3411,1080
BBa_S04216,P04483,1507,615
BBa_S04217,P04483,76,621
BBa_S04217,P04483,79,615
BBa_S04218,P12746,83,750
BBa_S04219,P42212,1605,714
BBa_S04219,P03023,90,1080
BBa_S04220,P42212,2496,714
BBa_S04220,P03023,981,1080
BBa_S04220,P04483,65,615
BBa_S04221,P03049,825,249
BBa_S04221,P42212,79,714
BBa_S04225,P12746,83,750
BBa_S04226,Q9U6Y8,55,645
BBa_S04227,Q9U6Y8,55,645
BBa_S04228,Q9U6Y8,54,645
BBa_S04229,Q9U6Y8,54,645
BBa_S04230,Q9U6Y8,53,645
BBa_S04231,Q9U6Y8,51,645
BBa_S04232,Q9U6Y8,52,645
BBa_S04233,P42212,1,714
BBa_S04237,P42212,771,714
BBa_S04237,P42212,23,714
BBa_S04238,P42212,23,714
BBa_S04238,P42212,771,714
BBa_S04241,P04483,62,621
BBa_S04241,P04483,65,615
BBa_S04243,P03023,90,1080
BBa_S04244,P03023,90,1080
BBa_S04245,P03023,90,1080
BBa_S04246,P03023,90,1080
BBa_S04248,P04483,62,621
BBa_S04248,P04483,65,615
BBa_S04249,P04483,125,621
BBa_S04249,P04483,128,615
BBa_S04250,P04483,62,621
BBa_S04250,P04483,65,615
BBa_S04252,P04483,62,621
BBa_S04252,P04483,65,615
BBa_S04253,P03034,81,711
BBa_S04253,P42212,1076,714
BBa_S04253,P03034,84,708
BBa_S04255,P42212,43,714
BBa_S04256,Q3E835,922,114
BBa_S04256,P42212,43,714
BBa_S04257,P42212,43,714
BBa_S04258,Q3E835,922,114
BBa_S04258,P42212,43,714
BBa_S04263,P42212,1,714
BBa_S04264,P42212,22,714
BBa_S04265,P42212,22,714
BBa_S04270,P42212,66,714
BBa_S04274,P00947,1,366
BBa_S04275,P03034,1,711
BBa_S04275,P03034,4,708
BBa_S04276,P00947,1,366
BBa_S04277,P00947,1,366
BBa_S04278,P12747,184,579
BBa_S04282,P09464,27,522
BBa_S04283,P0AER0,19,843
BBa_S04287,P23596,81,1725
BBa_S04288,P23596,81,1725
BBa_S04289,P23596,81,1725
BBa_S04290,P23596,81,1725
BBa_S04291,P23596,81,1725
BBa_S04291,P23597,1920,1344
BBa_S04292,P23596,81,1725
BBa_S04292,P23597,1920,1344
BBa_S04293,P23596,81,1725
BBa_S04293,P23597,1920,1344
BBa_S04294,P23596,81,1725
BBa_S04294,P23597,1920,1344
BBa_S04294,P23598,3378,1386
BBa_S04297,P09464,10,522
BBa_S04297,P09464,549,522
BBa_S04299,P09464,31,522
BBa_S04301,P25084,1,717
BBa_S04302,P03023,28,1080
BBa_S04303,P03023,28,1080
BBa_S04303,P25084,1398,717
BBa_S04304,P33883,153,603
BBa_S04305,P33883,153,603
BBa_S04305,P42212,849,714
BBa_S04306,P12747,109,579
BBa_S04307,P04483,1336,621
BBa_S04307,P04483,1339,615
BBa_S04307,P03023,166,1080
BBa_S04308,P04483,2232,621
BBa_S04308,P12747,109,579
BBa_S04308,P03023,1062,1080
BBa_S04308,P04483,2235,615
BBa_S04310,Q9U6Y8,227,663
BBa_S04311,Q9U6Y8,81,663
BBa_S04314,Q4PNI0,41,825
BBa_S04322,P42212,302,714
BBa_S04323,P0C5S5,31,1359
BBa_S04323,P0C5S4,1389,342
BBa_S04324,P0C5S5,230,1359
BBa_S04324,P0C5S4,1588,342
BBa_S04324,A7MVC1,1588,342
BBa_S04325,P54302,1127,2577
BBa_S04325,P0C5S5,4063,1359
BBa_S04325,P0C5S4,5421,342
BBa_S04325,P54300,30,1095
BBa_S04327,P03023,10,1080
BBa_S04328,P42212,4,708
BBa_S04329,P04483,62,621
BBa_S04329,P04483,65,615
BBa_S04330,P04483,22,621
BBa_S04330,P04483,25,615
BBa_S04332,Q9U6Y8,50,663
BBa_S04341,P12746,153,750
BBa_S04342,P12746,153,750
BBa_S04343,P12746,153,750
BBa_S04344,P12746,153,750
BBa_S04344,P12747,960,579
BBa_S04345,P12746,153,750
BBa_S04345,P12747,960,579
BBa_S04346,P12746,153,750
BBa_S04346,P12747,960,579
BBa_S04346,P46028,2506,123
BBa_S04346,P02981,1614,1188
BBa_S04347,P12746,153,750
BBa_S04347,P12747,960,579
BBa_S04348,P12746,153,750
BBa_S04348,P12747,960,579
BBa_S04348,P46028,2526,123
BBa_S04348,P02981,1643,1179
BBa_S04348,P02981,1634,1188
BBa_S04349,P12746,153,750
BBa_S04349,P12747,960,579
BBa_S04349,P46028,2526,123
BBa_S04349,P02981,1643,1179
BBa_S04349,P02981,1634,1188
BBa_S04350,P12746,153,750
BBa_S04350,P12747,960,579
BBa_S04350,P46028,2526,123
BBa_S04350,P42212,2848,714
BBa_S04350,P02981,1643,1179
BBa_S04350,P02981,1634,1188
BBa_S04351,P12746,153,750
BBa_S04351,P12747,960,579
BBa_S04351,P46028,2526,123
BBa_S04351,P42212,2848,714
BBa_S04351,P02981,1643,1179
BBa_S04351,P02981,1634,1188
BBa_S04352,P12746,153,750
BBa_S04352,P12747,960,579
BBa_S04352,P46028,2526,123
BBa_S04352,P42212,2848,714
BBa_S04352,P02981,1643,1179
BBa_S04352,P02981,1634,1188
BBa_S04355,P42212,22,714
BBa_S04356,P46028,896,123
BBa_S04356,P42212,1221,714
BBa_S04356,P02981,4,1188
BBa_S04357,P46028,916,123
BBa_S04357,P42212,1241,714
BBa_S04357,P02981,24,1188
BBa_S04358,P12746,1,750
BBa_S04358,P46028,1705,123
BBa_S04358,P42212,2030,714
BBa_S04358,P02981,822,1179
BBa_S04358,P02981,813,1188
BBa_S04359,P12746,19,750
BBa_S04359,P46028,1723,123
BBa_S04359,P42212,2048,714
BBa_S04359,P02981,840,1179
BBa_S04359,P02981,831,1188
BBa_S04360,P12746,1,750
BBa_S04360,P12746,808,750
BBa_S04360,P46028,2512,123
BBa_S04360,P42212,2837,714
BBa_S04360,P02981,1629,1179
BBa_S04360,P02981,1620,1188
BBa_S04361,P12746,19,750
BBa_S04361,P12746,826,750
BBa_S04361,P46028,2530,123
BBa_S04361,P42212,2855,714
BBa_S04361,P02981,1647,1179
BBa_S04361,P02981,1638,1188
BBa_S04362,P12746,153,750
BBa_S04362,P12746,960,750
BBa_S04362,P46028,2664,123
BBa_S04362,P42212,2989,714
BBa_S04362,P02981,1781,1179
BBa_S04362,P02981,1772,1188
BBa_S04364,P25084,153,717
BBa_S04365,P25084,153,717
BBa_S04366,P25084,153,717
BBa_S04366,P33883,960,603
BBa_S04367,P25084,153,717
BBa_S04368,P25084,153,717
BBa_S04368,P33883,960,603
BBa_S04369,P46028,2550,123
BBa_S04369,P25084,153,717
BBa_S04369,P33883,960,603
BBa_S04369,P02981,1667,1179
BBa_S04369,P02981,1658,1188
BBa_S04370,P46028,2550,123
BBa_S04370,P33883,960,603
BBa_S04370,P25084,153,717
BBa_S04370,P02981,1667,1179
BBa_S04370,P02981,1658,1188
BBa_S04371,P46028,2550,123
BBa_S04371,P25084,153,717
BBa_S04371,P33883,960,603
BBa_S04371,P02981,1667,1179
BBa_S04371,P02981,1658,1188
BBa_S04372,P46028,2550,123
BBa_S04372,Q9U6Y8,2872,663
BBa_S04372,P33883,960,603
BBa_S04372,P25084,153,717
BBa_S04372,P02981,1667,1179
BBa_S04372,P02981,1658,1188
BBa_S04373,P46028,2550,123
BBa_S04373,Q9U6Y8,2872,663
BBa_S04373,P33883,960,603
BBa_S04373,P25084,153,717
BBa_S04373,P02981,1667,1179
BBa_S04373,P02981,1658,1188
BBa_S04379,P46028,2721,123
BBa_S04379,P02981,1838,1179
BBa_S04379,P02981,1829,1188
BBa_S04380,P46028,2721,123
BBa_S04380,P02981,1838,1179
BBa_S04380,P02981,1829,1188
BBa_S04381,P46028,2721,123
BBa_S04381,P42212,3046,714
BBa_S04381,P02981,1838,1179
BBa_S04381,P02981,1829,1188
BBa_S04382,P46028,2721,123
BBa_S04382,P42212,3046,714
BBa_S04382,P02981,1838,1179
BBa_S04382,P02981,1829,1188
BBa_S04389,P46028,2616,123
BBa_S04389,P02981,1733,1179
BBa_S04389,P02981,1724,1188
BBa_S04390,P46028,2616,123
BBa_S04390,P02981,1733,1179
BBa_S04390,P02981,1724,1188
BBa_S04391,P46028,2616,123
BBa_S04391,P42212,2941,714
BBa_S04391,P02981,1733,1179
BBa_S04391,P02981,1724,1188
BBa_S04392,P46028,2616,123
BBa_S04392,P42212,2941,714
BBa_S04392,P02981,1733,1179
BBa_S04392,P02981,1724,1188
BBa_S04395,P25084,258,717
BBa_S04396,P25084,258,717
BBa_S04397,P25084,258,717
BBa_S04397,P33883,1065,603
BBa_S04398,P25084,258,717
BBa_S04398,P33883,1065,603
BBa_S04399,P46028,2655,123
BBa_S04399,P25084,258,717
BBa_S04399,P33883,1065,603
BBa_S04399,P02981,1772,1179
BBa_S04399,P02981,1763,1188
BBa_S04400,P46028,2655,123
BBa_S04400,P25084,258,717
BBa_S04400,P33883,1065,603
BBa_S04400,P02981,1772,1179
BBa_S04400,P02981,1763,1188
BBa_S04401,P46028,2655,123
BBa_S04401,Q9U6Y8,2977,663
BBa_S04401,P25084,258,717
BBa_S04401,P33883,1065,603
BBa_S04401,P02981,1772,1179
BBa_S04401,P02981,1763,1188
BBa_S04402,P46028,2655,123
BBa_S04402,Q9U6Y8,2977,663
BBa_S04402,P25084,258,717
BBa_S04402,P33883,1065,603
BBa_S04402,P02981,1772,1179
BBa_S04402,P02981,1763,1188
BBa_S04404,P04483,227,621
BBa_S04404,P04483,230,615
BBa_S04405,P04483,227,621
BBa_S04405,P04483,230,615
BBa_S04406,P04483,227,621
BBa_S04406,P04483,230,615
BBa_S04407,P04483,227,621
BBa_S04407,P03023,1004,1080
BBa_S04407,P04483,230,615
BBa_S04408,P04483,227,621
BBa_S04408,P03023,1004,1080
BBa_S04408,P04483,230,615
BBa_S04409,P04483,227,621
BBa_S04409,P04483,230,615
BBa_S04410,P04483,227,621
BBa_S04410,P04483,230,615
BBa_S04411,P04483,227,621
BBa_S04411,P04483,230,615
BBa_S04412,P04483,227,621
BBa_S04412,P03023,1141,1080
BBa_S04412,P04483,230,615
BBa_S04413,P04483,227,621
BBa_S04413,P03023,1141,1080
BBa_S04413,P04483,230,615
BBa_S04414,P04483,227,621
BBa_S04414,P03023,1141,1080
BBa_S04414,P04483,230,615
BBa_S04415,P04483,227,621
BBa_S04415,P03023,1141,1080
BBa_S04415,P04483,230,615
BBa_S04416,P03034,2510,711
BBa_S04416,P03034,2513,708
BBa_S04416,P04483,230,615
BBa_S04416,P03023,1141,1080
BBa_S04417,P03034,2510,711
BBa_S04417,P03023,1141,1080
BBa_S04417,P04483,230,615
BBa_S04417,P03034,2513,708
BBa_S04419,Q9U6Y8,19,663
BBa_S04424,P12747,264,576
BBa_S04425,P12747,269,576
BBa_S04426,P12747,269,576
BBa_S04429,Q9U6Y8,16,663
BBa_S04430,Q9U6Y8,82,663
BBa_S04431,P42212,1056,714
BBa_S04431,Q9U6Y8,197,663
BBa_S04432,P42212,193,471
BBa_S04432,Q9U6Y8,874,663
BBa_S04435,P46028,1135,123
BBa_S04435,Q9U6Y8,227,663
BBa_S04435,P02981,962,1188
BBa_S04436,P46028,1065,123
BBa_S04436,Q9U6Y8,157,663
BBa_S04436,P02981,892,1188
BBa_S04439,P42212,133,714
BBa_S04440,P42212,51,714
BBa_S04441,Q9U6Y8,50,663
BBa_S04443,P42212,1059,243
BBa_S04443,Q9U6Y8,197,663
BBa_S04444,P42212,272,714
BBa_S04445,Q9U6Y8,123,663
BBa_S04446,Q9U6Y8,227,663
BBa_S04447,Q9U6Y8,83,663
BBa_S04448,P46028,1132,123
BBa_S04448,Q9U6Y8,227,663
BBa_S04448,P02981,959,1188
BBa_S04449,P46028,988,123
BBa_S04449,Q9U6Y8,83,663
BBa_S04449,P02981,815,1188
BBa_S04450,Q9U6Y8,123,663
BBa_S04451,Q9U6Y8,123,663
BBa_S04452,Q9U6Y8,123,663
BBa_S04453,Q9U6Y8,123,663
BBa_S04455,P46028,1132,123
BBa_S04455,Q9U6Y8,227,663
BBa_S04455,P02981,959,1188
BBa_S04456,P46028,1132,123
BBa_S04456,Q9U6Y8,227,663
BBa_S04456,P02981,959,1188
BBa_S04457,P46028,988,123
BBa_S04457,Q9U6Y8,83,663
BBa_S04457,P02981,815,1188
BBa_S04458,P46028,988,123
BBa_S04458,Q9U6Y8,83,663
BBa_S04458,P02981,815,1188
BBa_S04461,P46028,1028,123
BBa_S04461,Q9U6Y8,123,663
BBa_S04461,P02981,855,1188
BBa_S04463,P46028,1132,123
BBa_S04463,Q9U6Y8,227,663
BBa_S04463,P02981,959,1188
BBa_S04464,P46028,1132,123
BBa_S04464,Q9U6Y8,227,663
BBa_S04464,P02981,959,1188
BBa_S04465,P46028,988,123
BBa_S04465,Q9U6Y8,83,663
BBa_S04465,P02981,815,1188
BBa_S04466,P46028,988,123
BBa_S04466,Q9U6Y8,83,663
BBa_S04466,P02981,815,1188
BBa_S04467,Q9U6Y8,123,663
BBa_S04468,Q9U6Y8,19,663
BBa_S04469,P42212,51,714
BBa_S04469,Q9U6Y8,965,663
BBa_S04470,P46028,2449,123
BBa_S04470,P03023,166,1080
BBa_S04470,Q9U6Y8,1544,663
BBa_S04470,P02981,2276,1188
BBa_S04471,P46028,2305,123
BBa_S04471,P03023,166,1080
BBa_S04471,Q9U6Y8,1400,663
BBa_S04471,P02981,2132,1188
BBa_S04472,P12746,1708,750
BBa_S04472,Q9U6Y8,19,663
BBa_S04473,P12746,1708,750
BBa_S04473,Q9U6Y8,768,663
BBa_S04474,P02981,959,150
BBa_S04474,P02981,1105,1041
BBa_S04474,Q9U6Y8,227,663
BBa_S04475,P02981,959,1188
BBa_S04475,Q9U6Y8,227,663
BBa_S04476,P02981,815,150
BBa_S04476,P02981,961,1041
BBa_S04476,Q9U6Y8,83,663
BBa_S04477,P02981,815,1188
BBa_S04477,Q9U6Y8,83,663
BBa_S04479,Q9U6Y8,123,663
BBa_S04480,Q9U6Y8,123,663
BBa_S04481,P46028,2449,123
BBa_S04481,P46028,3646,123
BBa_S04481,P03023,166,1080
BBa_S04481,Q9U6Y8,1544,663
BBa_S04481,P02981,2276,1188
BBa_S04481,P02981,3473,1188
BBa_S04482,P46028,2305,123
BBa_S04482,P46028,3502,123
BBa_S04482,Q9U6Y8,1400,663
BBa_S04482,P03023,166,1080
BBa_S04482,P02981,2132,1188
BBa_S04482,P02981,3329,1188
BBa_S04483,P46028,2449,123
BBa_S04483,P46028,3646,123
BBa_S04483,P03023,166,1080
BBa_S04483,Q9U6Y8,1544,663
BBa_S04483,P02981,2276,1188
BBa_S04483,P02981,3473,1188
BBa_S04484,P46028,2305,123
BBa_S04484,P46028,3502,123
BBa_S04484,P03023,166,1080
BBa_S04484,Q9U6Y8,1400,663
BBa_S04484,P02981,2132,1188
BBa_S04484,P02981,3329,1188
BBa_S04485,P46028,2449,123
BBa_S04485,P46028,3646,123
BBa_S04485,Q9U6Y8,1544,663
BBa_S04485,P03023,166,1080
BBa_S04485,P02981,2276,1188
BBa_S04485,P02981,3473,1188
BBa_S04486,P46028,2305,123
BBa_S04486,P46028,3502,123
BBa_S04486,P03023,166,1080
BBa_S04486,Q9U6Y8,1400,663
BBa_S04486,P02981,2132,1188
BBa_S04486,P02981,3329,1188
BBa_S04487,Q9U6Y8,123,663
BBa_S04488,P0A0I6,1334,624
BBa_S04490,Q9U6Y8,123,663
BBa_S04491,Q9U6Y8,123,663
BBa_S04492,Q9U6Y8,123,663
BBa_S04493,Q9U6Y8,123,663
BBa_S04494,P46028,403,123
BBa_S04494,P02981,230,1188
BBa_S04495,P46028,403,123
BBa_S04495,P02981,230,1188
BBa_S04496,P02981,230,150
BBa_S04496,P02981,376,1041
BBa_S04497,P02981,230,1188
BBa_S04498,P03023,397,1080
BBa_S04499,P03023,166,1080
BBa_S04500,P03023,73,1080
BBa_S04501,P03023,73,1080
BBa_S04502,P03023,73,1080
BBa_S04503,P03023,73,1080
BBa_S04504,P12747,1241,579
BBa_S04504,P46028,194,123
BBa_S04504,P02981,21,1188
BBa_S04505,P12747,1239,579
BBa_S04505,P46028,192,123
BBa_S04505,P02981,19,1188
BBa_S04506,P03023,73,1080
BBa_S04507,P03023,73,1080
BBa_S04508,P42212,86,708
BBa_S04522,P12747,751,579
BBa_S04522,Q9U6Y8,19,663
BBa_S04523,P42212,952,714
BBa_S04523,Q9U6Y8,19,663
BBa_S04524,P10487,1,1152
BBa_S04528,P0A9E0,4,876
BBa_S04536,P06956,43,1026
BBa_S04538,P80094,74,1074
BBa_S04540,P04483,1,621
BBa_S04540,P04483,4,615
BBa_S04544,Q47810,819,1917
BBa_S04545,Q47810,352,1917
BBa_S04545,P50028,2289,687
BBa_S04546,Q47810,819,1917
BBa_S04546,P50028,2756,687
BBa_S04547,P12746,883,750
BBa_S04547,P12747,1691,579
BBa_S04547,P42212,4,708
BBa_S04548,P12746,906,750
BBa_S04548,P12747,1714,579
BBa_S04548,P42212,27,708
BBa_S04549,P12746,905,750
BBa_S04549,P12747,1713,579
BBa_S04549,P42212,26,708
BBa_S04550,P12746,82,750
BBa_S04550,P12746,1975,750
BBa_S04550,P12747,2783,579
BBa_S04550,P42212,1096,708
BBa_S04551,P12746,904,750
BBa_S04551,P12747,1712,579
BBa_S04551,P42212,25,708
BBa_S04552,P12746,902,750
BBa_S04552,P12747,1710,579
BBa_S04552,P42212,23,708
BBa_S04553,P12746,903,750
BBa_S04553,P12747,1711,579
BBa_S04553,P42212,24,708
BBa_S04554,P12746,82,750
BBa_S04554,P12746,1973,750
BBa_S04554,P12747,2781,579
BBa_S04554,P42212,1094,708
BBa_S04555,P12746,82,750
BBa_S04555,P12746,1976,750
BBa_S04555,P12747,2784,579
BBa_S04555,P42212,1097,708
BBa_S04556,P12746,82,750
BBa_S04556,P12746,1975,750
BBa_S04556,P12747,2783,579
BBa_S04556,P42212,1096,708
BBa_S04557,P12746,1974,750
BBa_S04557,P12747,2782,579
BBa_S04557,P42212,1095,708
BBa_S04557,P12746,82,750
BBa_S04558,P12746,82,750
BBa_S04558,P12746,1972,750
BBa_S04558,P12747,2780,579
BBa_S04558,P42212,1093,708
BBa_S04559,P42212,103,714
BBa_S04560,P06808,847,654
BBa_S04560,P13304,2231,291
BBa_S04560,P00720,1531,492
BBa_S04560,P42212,103,714
BBa_S04561,P42212,103,714
BBa_S04562,P06808,847,654
BBa_S04562,P13304,2231,291
BBa_S04562,P42212,103,714
BBa_S04562,P00720,1531,492
BBa_S04564,P04483,62,621
BBa_S04564,P04483,65,615
BBa_S04565,P04483,62,621
BBa_S04565,P04483,65,615
BBa_S04566,Q9U6Y8,1,663
BBa_S04568,P12746,82,750
BBa_S04569,P12746,82,750
BBa_S04569,P42212,1095,711
BBa_S04570,P12746,1836,750
BBa_S04570,P12747,2644,579
