igemid,unid,bitscore,score,expect,length,qlen,hsplen,plen,int_evalue,pqlen,p_id
BBa_K393001,P0A1I1,398,1023,5.53E-130,192,3621,192,1,130,0.15907208,100
BBa_K394000,P00551,546,1407,0,267,813,271,0.99,180,0.985239852,97.753
BBa_K394003,P19339,525,1351,0,331,1062,354,0.94,180,0.935028249,100
BBa_K395166,P00551,565,1455,0,271,880,271,1,180,0.923863636,99.631
BBa_K395700,P54972,178,452,1.38E-54,213,735,242,0.88,54,0.869387755,49.296
BBa_K396003,P42212,485,1249,1.14E-175,238,756,238,1,175,0.944444444,97.899
BBa_K398000,E9JFX9,454,1169,1.26E-156,454,1326,480,1.03,156,1.027149321,50.22
BBa_K398001,O31250,370,951,4.34E-125,391,1239,408,0.96,125,0.946731235,48.082
BBa_K398002,P0A4E9,88.2,217,2.52E-24,51,171,61,0.89,24,0.894736842,76.471
BBa_K398003,Q9AE63,99,245,1.79E-28,56,180,63,0.93,28,0.933333333,80.357
BBa_K398004,Q7N4V5,108,269,8.84E-25,373,1203,394,0.95,25,0.930174564,28.686
BBa_K398006,O34660,439,1129,2.14E-149,481,1494,495,0.97,149,0.965863454,48.857
BBa_K398017,E9JFX9,454,1169,2.61E-156,454,1387,480,0.98,156,0.981975487,50.22
BBa_K398018,Q56318,214,546,3.88E-68,256,811,256,1,68,0.946979038,48.438
BBa_K398019,O34660,439,1129,3.63E-149,481,1555,495,0.97,149,0.927974277,48.857
BBa_K398100,O48513,327,838,3.58E-114,193,627,208,0.93,114,0.923444976,100
BBa_K398200,A3M8K2,517,1331,0,349,1047,356,1,180,1,81.948
BBa_K398201,P17266,177,450,8.25E-55,204,684,217,0.94,55,0.894736842,46.569
BBa_K398300,P17051,1724,4464,0,882,2649,882,1,180,0.998867497,100
BBa_K398400,O58263,189,480,1.59E-61,148,456,148,1,61,0.973684211,100
BBa_K398401,O58268,193,491,3.10E-64,117,354,117,1,64,0.991525424,100
BBa_K399000,Q9U6Y8,354,908,3.61E-124,217,696,225,0.96,124,0.935344828,84.793
BBa_K399001,Q9U6Y8,349,896,2.54E-122,215,708,225,0.96,122,0.911016949,84.651
BBa_K399002,Q9U6Y8,355,911,9.68E-125,217,696,225,0.96,125,0.935344828,85.714
BBa_K401000,Q9SKP0,172,436,2.45E-46,256,1741,448,0.57,46,0.44112579,51.172
BBa_K401001,P06536,657,1695,0,339,2336,795,0.44,180,0.435359589,99.115
BBa_K407015,P0AEX9,743,1919,0,366,1181,396,0.93,180,0.929720576,100
BBa_K411100,P60843,776,2005,0,390,1173,406,1,180,0.997442455,100
BBa_K411101,P60843,446,1148,2.16E-155,215,1149,406,0.56,155,0.561357702,100
BBa_K411102,Q5R5F5,330,846,1.54E-111,175,804,406,0.65,111,0.652985075,100
BBa_K411103,A5A6N4,447,1150,8.89E-156,215,1140,406,0.57,156,0.565789474,100
BBa_K411104,Q5R5F5,331,848,4.75E-112,175,774,406,0.68,112,0.678294574,100
BBa_K411201,P42212,446,1146,3.83E-160,238,718,238,1,160,0.994428969,96.639
BBa_K411202,P42212,479,1233,2.00E-173,238,717,238,1,173,0.9958159,97.059
BBa_K412004,P17051,1724,4464,0,882,2649,882,1,180,0.998867497,100
BBa_K415120,P69541,87.4,215,1.85E-22,53,426,73,0.73,22,0.373239437,77.358
BBa_K415120,O02761,62,149,1.97E-11,43,426,195,0.3,11,0.302816901,95.349
BBa_K415121,P69539,88.2,217,8.08E-23,53,423,73,0.73,23,0.375886525,77.358
BBa_K415121,P05411,75.5,184,6.14E-16,40,423,287,0.28,16,0.283687943,97.5
BBa_K415122,P69539,85.9,211,5.06E-22,53,393,73,0.73,22,0.404580153,77.358
BBa_K415123,P69541,86.7,213,2.90E-22,53,396,73,0.73,22,0.401515152,77.358
BBa_K415124,P69541,87,214,2.40E-22,53,417,73,0.73,22,0.381294964,77.358
BBa_K415125,P69541,87.8,216,1.10E-22,53,420,73,0.73,22,0.378571429,77.358
BBa_K415125,O88871,74.3,181,3.84E-15,35,420,940,0.25,15,0.25,97.143
BBa_K415500,P12643,775,2001,0,396,1227,396,1,180,0.968215159,100
BBa_K415501,Q13950,814,2102,0,488,1619,521,0.94,180,0.90426189,100
BBa_K415502,Q5R6H7,777,2007,0,465,1431,465,1,180,0.974842767,100
BBa_K415503,P42212,483,1244,1.03E-169,238,1726,238,1,169,0.413673233,97.059
BBa_K415503,P04483,416,1070,1.03E-143,207,1726,207,1,143,0.359791425,97.101
BBa_K415504,P00557,640,1650,0,338,2187,341,0.99,180,0.463648834,99.704
BBa_K415504,P04483,414,1064,8.90E-141,206,2187,207,1,141,0.282578875,97.087
BBa_K415505,P34021,1046,2704,0,641,3654,878,0.73,180,0.526272578,99.064
BBa_K415505,P19793,868,2244,0,437,3654,462,0.95,180,0.358784893,99.542
BBa_K417000,Q3YXS9,795,2052,0,384,1155,384,1,180,0.997402597,100
BBa_K417001,P37821,897,2319,0,429,1290,473,1,180,0.997674419,99.767
BBa_K417002,P05116,612,1579,0,315,948,315,1,180,0.996835443,100
BBa_K418007,P29465,2216,5742,0,1165,3498,1165,1,180,0.999142367,100
BBa_K419006,Q0VKZ3,834,2154,0,404,1233,404,1,180,0.98296837,100
BBa_K419008,Q0VKZ2,275,704,9.49E-95,174,543,174,1,95,0.961325967,100
BBa_K419010,Q9WWW2,761,1964,0,535,1626,552,0.99,180,0.987084871,67.664
BBa_K422003,P07330,682,1761,0,349,1078,349,1,180,0.971243043,100
BBa_K422004,P07330,681,1758,0,348,1077,349,1,180,0.969359331,100
BBa_K422005,P07364,593,1530,0,286,889,286,1,180,0.965129359,100
BBa_K422006,P07364,591,1523,0,285,888,286,1,180,0.962837838,100
BBa_K422008,P0AE69,229,584,6.71E-78,129,420,129,1,78,0.921428571,100
BBa_K422009,P04483,427,1097,1.36E-153,207,655,207,1,153,0.948091603,100
BBa_K422010,Q325G5,285,730,1.14E-95,141,454,432,0.93,95,0.931718062,100
BBa_K422011,P0A9X8,694,1790,0,346,1071,347,1,180,0.969187675,100
BBa_K422012,O80536,167,424,3.47E-49,91,440,524,0.62,49,0.620454545,100
BBa_K422013,P14713,1257,3253,0,603,2003,1172,0.9,180,0.903145282,100
BBa_K426003,Q46731,963,2489,0,475,1431,476,1,180,0.995807128,99.368
BBa_K426006,P18724,122,307,1.02E-35,115,399,140,0.86,35,0.864661654,47.826
BBa_K426007,Q6NTY6,127,319,1.57E-34,92,399,475,0.69,34,0.691729323,66.304
BBa_K426010,Q96DM1,150,379,1.28E-37,492,1788,585,0.84,37,0.825503356,24.797
BBa_K426011,P35072,212,539,6.07E-66,273,1026,273,1,66,0.798245614,41.026
BBa_K426012,P14870,369,946,1.94E-125,177,597,583,0.89,125,0.889447236,98.87
BBa_K426013,P14870,370,950,4.14E-126,177,597,583,0.89,126,0.889447236,98.87
BBa_K426023,P02987,65.5,158,2.25E-15,47,173,49,0.96,15,0.815028902,70.213
BBa_K431005,P26140,660,1703,0,344,1038,566,0.99,180,0.994219653,89.244
BBa_K431006,P45353,1656,4289,0,838,2520,842,1,180,0.997619048,100
BBa_K431010,O74685,708,1828,0,373,1254,379,0.98,180,0.892344498,100
BBa_K497001,Q9RZA4,1307,3382,0,742,2268,755,0.98,180,0.981481481,100
BBa_K497002,Q9R6X3,498,1282,3.41E-165,749,2295,751,1,165,0.979084967,38.585
BBa_K497005,P72849,500,1288,0,240,723,240,1,180,0.995850622,100
BBa_K497008,Q9R6X3,498,1283,1.40E-165,749,2211,751,1.02,165,1.016282225,38.585
BBa_K499595,P12748,882,2280,0,479,1449,479,1,180,0.991718427,85.595
BBa_K499999,P12748,882,2279,0,479,1443,479,1,180,0.995841996,85.595
BBa_K510033,P04483,427,1099,6.11E-153,207,822,207,1,153,0.755474453,100
BBa_K510033,P40381,143,360,1.90E-39,64,822,328,0.23,39,0.233576642,100
BBa_K510035,P40381,512,1319,0,328,987,328,1,180,0.996960486,100
BBa_K511200,P69202,204,518,6.90E-64,207,927,216,0.96,64,0.669902913,51.208
BBa_K511200,P04486,120,301,1.70E-29,94,927,490,0.3,29,0.30420712,87.234
BBa_K511201,P03049,171,433,7.15E-55,83,546,83,1,55,0.456043956,100
BBa_K511201,P04486,119,297,1.91E-30,81,546,490,0.45,30,0.445054945,97.531
BBa_K511202,P04483,420,1080,3.50E-147,207,1335,207,1,147,0.465168539,98.068
BBa_K511202,P62943,223,567,3.60E-71,108,1335,108,1,71,0.242696629,98.148
BBa_K511203,P04483,412,1058,2.55E-147,207,708,207,1,147,0.877118644,96.618
BBa_K511204,P03023,732,1889,0,360,1107,360,1,180,0.975609756,100
BBa_K511205,P03023,731,1887,0,360,1467,360,1,180,0.736196319,100
BBa_K511205,P21506,209,532,7.08E-60,97,1467,573,0.2,60,0.198364008,100
BBa_K511206,P03023,732,1889,0,360,1456,360,1,180,0.741758242,100
BBa_K511207,P04386,238,607,4.61E-72,146,684,881,0.64,72,0.640350877,100
BBa_K511207,P06492,119,297,7.04E-30,78,684,490,0.34,30,0.342105263,100
BBa_K511600,P15116,1605,4157,0,906,3514,906,1,180,0.773477518,100
BBa_K511601,P15116,1605,4157,0,906,3443,906,1,180,0.789427825,100
BBa_K511700,P04517,452,1164,6.43E-146,216,654,3054,0.99,146,0.990825688,100
BBa_K511701,Q5RCR4,731,1886,0,409,1893,409,1,180,0.648177496,100
BBa_K512000,P38036,1851,4795,0,888,2667,888,1,180,0.998875141,100
BBa_K512001,Q46901,1014,2621,0,502,5569,502,1,180,0.27042557,100
BBa_K512001,Q46899,717,1850,0,363,5569,363,1,180,0.195546777,100
BBa_K512001,Q46896,589,1518,0,305,5569,305,1,180,0.164302388,100
BBa_K512001,Q46898,437,1125,1.35E-140,224,5569,224,1,140,0.120667983,100
BBa_K512001,Q46897,412,1060,6.96E-132,199,5569,199,1,132,0.107200575,100
BBa_K512001,P76632,331,848,1.91E-103,160,5569,160,1,103,0.086191417,100
BBa_K518003,Q3YUU1,406,1043,7.48E-145,202,750,202,1,145,0.808,100
BBa_K518005,P0A9H9,364,935,8.08E-128,197,805,214,0.92,128,0.734161491,100
BBa_K523009,P07986,804,2077,0,443,1338,484,0.99,180,0.993273543,99.097
BBa_K523010,P94248,466,1200,7.98E-161,476,1458,460,1.03,161,0.979423868,52.521
BBa_K523011,P07984,717,1852,0,417,1263,449,0.99,180,0.990498812,99.76
BBa_K523012,P42212,479,1234,1.38E-173,238,727,238,1,173,0.982118294,97.059
BBa_K523021,P69541,43.9,102,3.33E-07,23,75,73,0.92,7,0.92,100
BBa_K523024,P07986,793,2048,0,479,2397,484,0.99,180,0.599499374,94.99
BBa_K523026,P00944,922,2383,0,440,1326,440,1,180,0.995475113,100
BBa_K523028,P33363,1573,4074,0,765,3273,765,1,180,0.701191567,100
BBa_K523028,O30611,405,1042,5.39E-122,257,3273,1148,0.24,122,0.235563703,90.272
BBa_K523029,P94248,468,1204,5.53E-157,466,2430,460,1.01,157,0.575308642,53.004
BBa_K523029,O30611,402,1033,1.47E-123,257,2430,1148,0.32,123,0.317283951,90.272
BBa_K523030,P07986,808,2087,0,443,2310,484,0.92,180,0.575324675,99.097
BBa_K523030,O30611,407,1047,4.14E-126,257,2310,1148,0.33,126,0.333766234,90.272
BBa_K523031,P25718,1411,3652,0,676,3006,676,1,180,0.674650699,100
BBa_K523031,O30611,405,1040,1.69E-122,257,3006,1148,0.26,122,0.256487026,90.272
BBa_K524100,P28246,654,1687,0,396,1404,396,1,180,0.846153846,100
BBa_K525007,P35825,197,502,7.39E-50,239,3999,1228,0.19,50,0.179294824,57.322
BBa_K525007,P33271,186,471,7.45E-50,420,3999,405,1.04,50,0.31507877,31.429
BBa_K525008,P38537,287,735,2.63E-78,190,4791,1176,0.16,78,0.118973075,74.737
BBa_K525008,P33271,186,471,1.14E-49,420,4791,405,1.04,49,0.262993112,31.429
BBa_K525009,P15042,1348,3490,0,670,4434,671,1,180,0.453315291,100
BBa_K525010,P15042,1347,3487,0,670,5226,671,1,180,0.384615385,100
BBa_K525311,P08659,1086,2808,0,538,4062,550,0.98,180,0.397341211,99.628
BBa_K525411,P08659,1084,2804,0,538,4854,550,0.98,180,0.332509271,99.628
BBa_K525517,P33271,186,472,4.49E-52,420,1663,405,1.04,52,0.757666867,31.429
BBa_K525562,P28861,511,1317,2.74E-177,247,2410,248,1,177,0.30746888,100
BBa_K525562,P33271,186,471,1.44E-50,420,2410,405,1.04,50,0.522821577,31.429
BBa_K525582,P28861,513,1320,1.53E-177,247,2448,248,1,177,0.302696078,100
BBa_K525582,P33271,186,472,1.49E-50,420,2448,405,1.04,50,0.514705882,31.429
BBa_K525730,P15042,1340,3468,0,671,2055,671,1,180,0.979562044,100
BBa_K525740,P15042,1337,3461,0,670,2037,671,1,180,0.986745214,100
BBa_K526001,P0A460,528,1360,0,254,1552,254,1,180,0.490979381,100
BBa_K526001,P0A3T5,280,715,9.71E-92,153,1552,153,1,92,0.295747423,100
BBa_K526002,P42212,486,1252,1.00E-175,238,827,238,1,175,0.863361548,98.319
BBa_K527000,Q9FLC8,1063,2748,0,510,1572,529,0.97,180,0.973282443,100
BBa_K527001,Q9FLC8,1063,2748,0,510,1572,529,0.97,180,0.973282443,100
BBa_K527002,O81345,1045,2701,0,519,1560,542,1,180,0.998076923,100
BBa_K530001,Q9P885,306,785,4.83E-102,318,1131,303,1.05,102,0.843501326,49.371
BBa_K530002,P54982,488,1255,5.33E-166,515,1751,583,0.88,166,0.882352941,48.738
BBa_K530027,Q9M8S8,530,1366,0,271,813,271,1,180,1,100
BBa_K531003,P0C0Q2,514,1325,0,277,833,282,1,180,0.99759904,99.639
BBa_K531004,P49610,89,219,7.09E-18,303,1085,1312,0.84,18,0.837788018,26.733
BBa_K531006,P0C0Q2,350,899,4.92E-136,173,865,282,0.61,136,0.6,100
BBa_K533006,Q9U6Y8,352,902,9.60E-122,215,986,225,0.96,122,0.654158215,85.116
BBa_K533007,P07017,925,2390,0,553,1662,553,1,180,0.998194946,100
BBa_K535000,Q9X0Z6,208,529,3.04E-58,380,3552,348,1.09,58,0.320945946,35.526
BBa_K535000,A5G169,57.4,137,5.37E-07,59,3552,433,0.14,7,0.049831081,55.932
BBa_K535001,P30140,164,415,4.33E-44,331,1735,377,0.88,44,0.572334294,30.514
BBa_K535002,P29166,878,2268,0,575,1884,574,1,180,0.915605096,71.478
BBa_K535003,P22846,103,256,8.48E-30,56,246,56,1,30,0.682926829,89.286
BBa_K535006,P94692,2510,6505,0,1230,3898,1232,1,180,0.946639302,100
BBa_K535008,P05684,63.2,152,2.51E-09,115,1620,405,0.28,9,0.212962963,35.652
BBa_K535008,P55391,59.7,143,3.40E-08,95,1620,404,0.24,8,0.175925926,34.737
BBa_K537007,P0A9H9,363,932,2.70E-128,197,658,214,0.92,128,0.898176292,100
BBa_K539413,Q9S3U8,728,1880,0,364,1094,373,1,180,0.998171846,100
BBa_K539513,Q9S3U9,323,828,4.72E-110,159,543,429,0.88,110,0.878453039,100
BBa_K539711,P05793,966,2498,0,491,1476,491,1,180,0.99796748,100
BBa_K539712,P05791,1268,3281,0,616,1851,616,1,180,0.998379254,100
BBa_K539713,Q04789,1142,2953,0,570,1716,570,1,180,0.996503497,99.825
BBa_K539714,P23234,432,1110,5.97E-145,550,1647,552,1,145,1.001821494,40
BBa_K542011,P06622,640,1650,0,307,960,307,1,180,0.959375,100
BBa_K543000,P09120,192,488,3.28E-63,137,414,137,1,63,0.992753623,100
BBa_K543002,P09120,190,482,2.66E-62,137,414,137,1,62,0.992753623,99.27
BBa_K549020,P06193,180,457,8.09E-57,192,582,187,1.03,57,0.989690722,50
BBa_K549021,P06193,180,457,8.09E-57,192,582,187,1.03,57,0.989690722,50
BBa_K549024,P42699,296,759,1.76E-103,167,504,167,1,103,0.994047619,100
BBa_K549025,P42699,296,759,1.76E-103,167,504,167,1,103,0.994047619,100
BBa_K553000,P33905,480,1235,5.08E-173,234,860,234,1,173,0.81627907,99.573
BBa_K553001,P33904,439,1129,2.03E-158,212,639,212,1,158,0.995305164,100
BBa_K554005,P29460,660,1703,0,328,1617,328,1,180,0.608534323,100
BBa_K554006,P40719,865,2236,0,449,2046,449,1,180,0.658357771,100
BBa_K554006,P52076,438,1127,1.01E-150,217,2046,219,0.99,150,0.318181818,100
BBa_K554007,Q47258,1400,3625,0,688,2142,707,0.97,180,0.963585434,100
BBa_K554008,P09986,924,2388,0,478,1455,478,1,180,0.98556701,99.163
BBa_K557000,P0A9H9,361,927,1.36E-127,196,639,214,0.92,127,0.920187793,100
BBa_K558008,Q41635,671,1732,0,323,993,382,0.98,180,0.975830816,99.69
BBa_K559000,P15647,405,1040,1.13E-143,213,640,291,1,143,0.9984375,100
BBa_K559001,P15647,405,1040,3.65E-143,213,728,291,0.88,143,0.877747253,100
BBa_K562007,P37449,467,1201,4.09E-161,233,2180,233,1,161,0.320642202,100
BBa_K562007,P0A1D1,236,603,1.27E-73,116,2180,116,1,73,0.159633028,100
BBa_K562007,P0A1C7,131,329,5.08E-35,94,2180,94,1,35,0.129357798,100
BBa_K562009,P37449,467,1201,1.11E-156,233,3296,233,1,156,0.212075243,100
BBa_K562009,P0A1D1,232,592,3.50E-70,113,3296,116,0.97,70,0.102851942,100
BBa_K562009,P0A1C7,131,329,8.66E-35,94,3296,94,1,35,0.085558252,100
BBa_K562010,Q9U6Y8,355,911,1.85E-123,215,925,225,0.96,123,0.697297297,85.581
BBa_K562011,Q9U6Y8,355,911,5.07E-123,215,985,225,0.96,123,0.654822335,85.581
BBa_K562012,P42212,477,1227,2.72E-171,237,931,238,1,171,0.763694952,95.781
BBa_K562013,P42212,477,1227,6.21E-171,237,991,238,1,171,0.717457114,95.781
BBa_K562014,P0ABD3,314,804,3.72E-109,157,751,158,0.99,109,0.627163782,100
BBa_K562015,Q8L5K3,1111,2873,0,550,1942,606,0.91,180,0.849639547,99.818
BBa_K562016,P00944,917,2371,0,437,1622,440,0.99,180,0.808261406,100
BBa_K562017,P0AC40,932,2409,0,478,1789,478,1,180,0.80156512,100
BBa_K562018,O31041,66.2,160,1.17E-12,46,478,224,0.29,12,0.288702929,93.478
BBa_K562019,P42212,491,1263,2.75E-176,237,1009,238,1,176,0.704658077,98.734
BBa_K563010,P32600,4978,12913,0,2474,8118,2474,1,180,0.914264597,100
BBa_K563011,P32600,4975,12906,0,2474,8118,2474,1,180,0.914264597,99.96
BBa_K563012,P32600,4976,12908,0,2474,8118,2474,1,180,0.914264597,99.96
BBa_K563013,P32600,4974,12903,0,2474,8118,2474,1,180,0.914264597,99.919
BBa_K563014,P32600,4974,12902,0,2474,8118,2474,1,180,0.914264597,99.919
BBa_K563015,P32600,4974,12902,0,2474,8118,2474,1,180,0.914264597,99.919
BBa_K563016,P32600,4973,12899,0,2474,8118,2474,1,180,0.914264597,99.879
BBa_K563030,P32600,1633,4228,0,828,6996,2474,0.36,180,0.355060034,100
BBa_K563030,P62594,558,1438,0,286,6996,286,1,180,0.122641509,99.301
BBa_K563030,P00552,535,1378,9.82E-174,264,6996,264,1,174,0.113207547,100
BBa_K563031,P32600,1635,4234,0,828,6450,2474,0.39,180,0.385116279,100
BBa_K563031,P62594,558,1438,0,286,6450,286,1,180,0.133023256,99.301
BBa_K563031,P00552,535,1378,2.30E-174,264,6450,264,1,174,0.122790698,100
BBa_K563032,P32600,1821,4717,0,943,6638,2474,0.43,180,0.426182585,97.031
BBa_K563032,P62594,558,1438,0,286,6638,286,1,180,0.1292558,99.301
BBa_K563033,P32600,1630,4221,0,803,6428,2474,0.37,180,0.374766646,99.128
BBa_K563034,P32600,1818,4710,0,943,6638,2474,0.43,180,0.426182585,96.925
BBa_K563034,P62594,558,1438,0,286,6638,286,1,180,0.1292558,99.301
BBa_K563035,P32600,1628,4216,0,803,6428,2474,0.37,180,0.374766646,99.004
BBa_K563036,P32600,1628,4217,0,803,6428,2474,0.37,180,0.374766646,99.004
BBa_K563037,P32600,1628,4217,0,803,6428,2474,0.37,180,0.374766646,99.004
BBa_K563051,P32600,4975,12905,0,2474,11914,2474,1,180,0.622964579,100
BBa_K566007,P06555,260,665,2.66E-90,128,423,128,1,90,0.907801418,100
BBa_K566008,P03049,172,435,1.30E-56,83,288,83,1,56,0.864583333,100
BBa_K566010,P06555,260,665,2.66E-90,128,423,128,1,90,0.907801418,100
BBa_K566011,P69202,203,517,3.73E-65,207,669,216,0.96,65,0.928251121,51.208
BBa_K566012,P03034,462,1188,1.89E-166,237,750,237,1,166,0.948,100
BBa_K566021,Q55891,512,1319,0,248,747,248,1,180,0.995983936,100
BBa_K566022,P72849,500,1288,0,240,723,240,1,180,0.995850622,100
BBa_K566025,Q55168,1113,2879,0,759,2235,748,1.02,180,1.018791946,75.099
BBa_K566027,Q45614,128,322,1.28E-29,224,2262,611,0.37,29,0.297082228,31.25
BBa_K566027,Q55434,119,299,2.73E-26,176,2262,1276,0.23,26,0.233421751,36.364
BBa_K566028,Q01473,238,606,2.65E-73,221,705,651,0.94,73,0.940425532,53.394
BBa_K566038,P03034,462,1188,1.89E-166,237,750,237,1,166,0.948,100
BBa_K569007,P0A9H9,355,911,5.23E-125,197,664,214,0.92,125,0.890060241,98.985
BBa_K571000,Q76KJ8,2815,7297,0,1550,4653,1550,1,180,0.999355255,100
BBa_K571003,P37718,2414,6255,0,1296,4363,1302,1,180,0.891129956,99.614
BBa_K571003,P37719,318,814,1.61E-99,156,4363,156,1,99,0.107265643,100
BBa_K572005,Q9F7P4,495,1274,2.81E-179,249,758,249,1,179,0.985488127,100
BBa_K572009,Q9JJS6,1143,2957,0,566,1701,566,1,180,0.998236332,99.647
BBa_K576001,P42212,323,829,3.52E-113,157,484,238,0.97,113,0.973140496,98.089
BBa_K576002,P42212,171,433,2.82E-54,85,262,238,0.97,54,0.973282443,95.294
BBa_K581007,P42212,489,1260,3.29E-177,238,777,238,1,177,0.918918919,98.739
BBa_K581013,P00573,1811,4690,0,882,2869,883,1,180,0.922272569,99.887
BBa_K582001,Q03JI6,2661,6897,0,1388,4167,1388,1,180,0.999280058,100
BBa_K584021,P06620,1854,4802,0,1200,3603,1200,1,180,0.999167361,100
BBa_K587001,Q3YYG4,691,1783,0,353,1062,353,1,180,0.997175141,100
BBa_K590015,P42212,443,1140,2.60E-153,238,1855,238,1,153,0.38490566,94.538
BBa_K590016,P42212,439,1130,4.67E-156,238,1021,238,1,156,0.699314398,94.538
BBa_K590017,P45129,146,368,2.96E-35,173,9609,466,0.37,35,0.054011864,44.509
BBa_K590018,P96610,119,299,5.21E-28,249,5942,290,0.86,28,0.125715247,29.719
BBa_K590018,P9WPD8,115,287,2.47E-25,402,5942,429,0.94,25,0.202961966,26.617
BBa_K590019,C0SP78,143,361,3.13E-36,284,5452,297,0.96,36,0.156272927,33.803
BBa_K590019,P96610,101,252,7.07E-22,272,5452,290,0.94,22,0.149669846,26.838
BBa_K590020,P62580,466,1199,3.66E-155,219,3725,219,1,155,0.176375839,100
BBa_K590031,Q54764,476,1225,4.85E-172,231,756,231,1,172,0.916666667,100
BBa_K590032,Q54765,706,1823,0,341,1086,341,1,180,0.94198895,100
BBa_K590033,B2J1M1,482,1240,1.41E-174,232,726,232,1,174,0.958677686,100
BBa_K590037,Q54764,473,1217,6.82E-171,231,756,231,1,171,0.916666667,99.567
BBa_K590038,Q54764,473,1216,1.13E-170,231,756,231,1,170,0.916666667,99.567
BBa_K590039,Q54764,471,1213,2.75E-170,231,756,231,1,170,0.916666667,99.567
BBa_K590040,Q54764,474,1219,3.86E-171,231,756,231,1,171,0.916666667,99.567
BBa_K590041,Q54764,470,1210,9.60E-170,231,756,231,1,170,0.916666667,99.134
BBa_K590051,Q54765,709,1829,0,341,1749,341,1,180,0.58490566,100
BBa_K590051,Q54764,474,1221,3.64E-166,231,1749,231,1,166,0.396226415,100
BBa_K590052,Q54765,709,1830,0,341,1749,341,1,180,0.58490566,100
BBa_K590052,Q54764,478,1231,1.06E-167,231,1749,231,1,167,0.396226415,100
BBa_K590060,Q9S3Z2,563,1452,0,290,946,307,0.94,180,0.919661734,100
BBa_K590080,Q01465,64.7,156,2.08E-10,318,1044,337,0.94,10,0.913793103,25.472
BBa_K590087,Q4WGU1,155,393,1.21E-39,580,1701,580,1.02,39,1.02292769,27.759
BBa_K592000,Q55168,1113,2878,0,759,2238,748,1.02,180,1.017426273,74.967
BBa_K592001,Q45614,128,322,1.29E-29,224,2265,611,0.37,29,0.296688742,31.25
BBa_K592001,Q55434,119,299,2.74E-26,176,2265,1276,0.23,26,0.233112583,36.364
BBa_K592005,P23221,414,1064,9.64E-149,205,621,205,1,149,0.990338164,100
BBa_K592010,Q9U6Y6,323,827,7.19E-112,228,699,229,1,112,0.978540773,65.789
BBa_K592012,Q95P04,278,712,1.73E-94,215,681,221,0.97,94,0.947136564,60
BBa_K593003,O02372,263,672,2.75E-91,124,372,153,1,91,1,100
BBa_K593004,P22869,1025,2650,0,506,1584,527,0.96,180,0.958333333,100
BBa_K593005,P18798,801,2069,0,389,1170,389,1,180,0.997435897,100
BBa_K593006,P11987,355,911,1.51E-126,170,513,170,1,126,0.994152047,100
BBa_K593007,P18797,289,740,1.93E-101,141,426,141,1,101,0.992957746,100
BBa_K593008,P22868,698,1801,0,348,1047,348,1,180,0.99713467,100
BBa_K594002,P30125,710,1832,0,363,1092,363,1,180,0.997252747,100
BBa_K594003,P74946,86.7,213,3.24E-19,180,738,240,0.75,19,0.731707317,30
BBa_K597101,P42212,491,1265,5.49E-178,238,768,238,1,178,0.9296875,98.739
BBa_K597102,Q9S3V1,840,2170,0,418,1314,418,1,180,0.9543379,100
BBa_K597103,Q9S3V0,1947,5045,0,998,3060,998,1,180,0.978431373,99.9
BBa_K598018,P02981,671,1731,0,395,1983,396,1,180,0.597579425,99.747
BBa_K598018,P42212,495,1275,5.45E-173,238,1983,238,1,173,0.360060514,98.319
BBa_K602000,Q9RXY7,597,1538,0,328,990,328,1,180,0.993939394,100
BBa_K602001,O32504,468,1204,6.79E-167,300,906,300,1,167,0.993377483,100
BBa_K602003,P42443,621,1601,0,341,1095,363,0.94,180,0.934246575,100
BBa_K603000,Q9F7P4,465,1196,4.08E-167,232,792,249,0.93,167,0.878787879,100
BBa_K606016,P00573,1817,4707,0,883,2792,883,1,180,0.948782235,100
